DATETIME;ERRORLEVEL;TAG;VALUE;LINE;FILE
"2014-06-10 20:57:22";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 20:57:23";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 20:57:23";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 20:57:23";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 20:57:23";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 20:57:23";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 20:57:23";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 20:57:23";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 20:57:23";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 20:57:23";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 20:57:23";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
